,name,year,latitude,longitude,city,region,zipCode,cuisine,price,url,stars
321,Béni,2018,1.3023790000000002,103.8366,Singapore,Singapore,,French contemporary,$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/beni,1
322,Crystal Jade Golden Palace,2018,1.303244,103.8353,Singapore,Singapore,,Chinese,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/crystal-jade-golden-palace,1
323,Imperial Treasure Fine Teochew Cuisine (Orchard),2018,1.3032448,103.8349,Singapore,Singapore,,Chinese,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/imperial-treasure-fine-teochew-cuisine-orchard,1
324,Saint Pierre,2018,1.2857809999999998,103.8538,Singapore,Singapore,,French contemporary,$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/saint-pierre,1
325,Sushi Ichi,2018,1.305105,103.8324,Singapore,Singapore,,Sushi,$$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/sushi-ichi,1
326,Sushi Kimura,2018,1.3063718999999998,103.829475,Singapore,Singapore,,Sushi,$$$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/sushi-kimura,1
327,Iggy's,2018,1.305986,103.8294,Singapore,Singapore,,European contemporary,$$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/iggy-s,1
328,Braci,2018,1.287212,103.84949,Singapore,Singapore,,Italian contemporary,$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/braci,1
329,Jiang-Nan Chun,2018,1.304937,103.8288,Singapore,Singapore,,Cantonese,$$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/jiang-nan-chun,1
330,Bacchanalia,2018,1.2874758,103.8474,Singapore,Singapore,,Innovative,$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/bacchanalia,1
331,Shinji (Tanglin Road),2018,1.305821,103.8257,Singapore,Singapore,,Sushi,$$$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/shinji-tanglin-road,1
332,Corner House,2018,1.315121,103.8154,Singapore,Singapore,,Innovative,$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/corner-house,1
333,Summer Palace,2018,1.3043848,103.825,Singapore,Singapore,,Cantonese,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/summer-palace501658,1
334,Cheek by Jowl,2018,1.281301,103.84849,Singapore,Singapore,,Australian,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/cheek-by-jowl,1
335,Nouri,2018,1.28086,103.84713,Singapore,Singapore,,Innovative,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/nouri,1
336,Liao Fan Hong Kong Soya Sauce Chicken Rice & Noodle,2018,1.2824799999999998,103.8439,Singapore,Singapore,,Street Food,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/liao-fan-hong-kong-soya-sauce-chicken-rice-noodle,1
337,Burnt Ends,2018,1.2805010000000001,103.8418,Singapore,Singapore,,Barbecue,$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/burnt-ends,1
338,Rhubarb,2018,1.279368,103.84299999999999,Singapore,Singapore,,French contemporary,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/rhubarb,1
339,Meta,2018,1.279372,103.8415,Singapore,Singapore,,Innovative,$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/meta,1
340,Ma Cuisine,2018,1.27826,103.84200000000001,Singapore,Singapore,,French,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/ma-cuisine,1
341,Candlenut,2018,1.2797709,103.8402,Singapore,Singapore,,Peranakan,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/candlenut,1
342,Bhoga,2019,57.70618,11.9624,Göteborg,Sweden,411 14,Creative,$$$,https://guide.michelin.com/se/en/vastra-gotaland/goteborg/restaurant/bhoga,1
343,Koka,2019,57.698406000000006,11.965365,Göteborg,Sweden,411 25,Modern cuisine,$$$,https://guide.michelin.com/se/en/vastra-gotaland/goteborg/restaurant/koka,1
344,28+,2019,57.69809,11.97377,Göteborg,Sweden,411 34,Modern cuisine,$$$,https://guide.michelin.com/se/en/vastra-gotaland/goteborg/restaurant/28,1
345,SK Mat & Människor,2019,57.69688000000001,11.98338,Göteborg,Sweden,412 55,Modern cuisine,$$$,https://guide.michelin.com/se/en/vastra-gotaland/goteborg/restaurant/sk-mat-manniskor,1
346,Thörnströms Kök,2019,57.69436999999999,11.977609,Göteborg,Sweden,411 32,Classic cuisine,$$$,https://guide.michelin.com/se/en/vastra-gotaland/goteborg/restaurant/thornstroms-kok,1
347,Upper House,2019,57.69745,11.990210000000001,Göteborg,Sweden,402 26,Creative,$$$$,https://guide.michelin.com/se/en/vastra-gotaland/goteborg/restaurant/upper-house,1
348,Agrikultur,2019,59.34777,18.058629999999997,Stockholm,Sweden,113 54,Modern cuisine,$$$$,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/agrikultur,1
349,Sushi Sho,2019,59.341286,18.049892,Stockholm,Sweden,113 28,Japanese,$$$,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/sushi-sho,1
350,Volt,2019,59.33866999999999,18.079683,Stockholm,Sweden,114 48,Creative,$$$,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/volt,1
351,Ekstedt,2019,59.33674,18.075210000000002,Stockholm,Sweden,11446,Meats and grills,$$$,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/ekstedt,1
352,Operakällaren,2019,59.329876,18.071363,Stockholm,Sweden,111 86,Classic cuisine,$$$$,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/operakallaren,1
353,Mathias Dahlgren-Matbaren,2019,59.32935,18.075429999999997,Stockholm,Sweden,103 27,Modern cuisine,$$,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/mathias-dahlgren-matbaren,1
354,Aloë,2019,59.2842,17.985748,Stockholm,Sweden,125 33,Creative,$$$$,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/aloe,1
355,PM & Vänner,2019,56.878919999999994,14.803870000000002,Växjö,Sweden,352 31,Creative,$$$,https://guide.michelin.com/se/en/kronoberg/vaxjo/restaurant/pm-vanner,1
356,Bloom in the Park,2019,55.59064,12.99794,Malmö,Sweden,214 66,Creative,$$,https://guide.michelin.com/se/en/skane/malmo/restaurant/bloom-in-the-park,1
357,SAV,2019,55.53376,13.00537,Malmö,Sweden,21875,Creative,$$$,https://guide.michelin.com/se/en/skane/malmo/restaurant/sav,1
358,Golden Formosa,2019,25.118216,121.53623,Taipei,Taipei,110,Taiwanese,$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/golden-formosa,1
359,Danny's Steakhouse,2019,25.082657,121.552765,Taipei,Taipei,110,Steakhouse,$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/danny-s-steakhouse,1
360,L'Atelier de Joël Robuchon,2019,25.039188,121.56771,Taipei,Taipei,110,French contemporary,$$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/l-atelier-de-joel-robuchon550759,1
361,Kitcho,2019,25.04429,121.55076000000001,Taipei,Taipei,110,Sushi,$$$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/kitcho,1
362,Tien Hsiang Lo,2019,25.062696,121.529976,Taipei,Taipei,110,Hang Zhou,$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/tien-hsiang-lo,1
363,Ya Ge,2019,25.06625,121.52533000000001,Taipei,Taipei,110,Cantonese,$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/ya-ge,1
364,Da-Wan,2019,25.043018,121.55018999999999,Taipei,Taipei,110,Barbecue,$$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/da-wan,1
365,Sushi Nomura,2019,25.036179999999998,121.55465,Taipei,Taipei,110,Sushi,$$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/sushi-nomura,1
366,logy,2019,25.035610000000002,121.55323,Taipei,Taipei,110,Asian contemporary,$$$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/logy,1
367,Ming Fu,2019,25.06171,121.52399,Taipei,Taipei,110,Taiwanese,$$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/ming-fu,1
368,Ken An Ho,2019,25.034622,121.55281000000001,Taipei,Taipei,110,Japanese,$$$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/ken-an-ho,1
369,Sushi Ryu,2019,25.055832000000002,121.52723999999999,Taipei,Taipei,110,Sushi,$$$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/sushi-ryu,1
370,MUME,2019,25.036266,121.54808999999999,Taipei,Taipei,110,European contemporary,$$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/mume,1
371,Impromptu by Paul Lee,2019,25.054289999999998,121.524254,Taipei,Taipei,110,Innovative,$$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/impromptu-by-paul-lee,1
372,Longtail,2019,25.023922,121.54841,Taipei,Taipei,110,Innovative,$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/longtail,1
373,Mountain and Sea House,2019,25.038045999999998,121.53139499999999,Taipei,Taipei,110,Taiwanese,$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/mountain-and-sea-house,1
374,Da San Yuan,2019,25.042248,121.512215,Taipei,Taipei,110,Cantonese,$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/da-san-yuan,1
375,Tainan Tan Tsu Mien Seafood,2019,25.03799,121.4984,Taipei,Taipei,110,Seafood,$$,https://guide.michelin.com/tw/en/taipei-region/taipei/restaurant/tainan-tan-tsu-mien-seafood,1
376,Suan Thip,2019,13.926962,100.502144,Bangkok,Thailand,,Thai,$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/suan-thip,1
377,Upstairs at Mikkeller,2019,13.727946,100.58844,Bangkok,Thailand,,Innovative,$$$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/upstairs-at-mikkeller,1
378,Chim by Siam Wisdom,2019,13.740706,100.56789,Bangkok,Thailand,,Thai,$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/chim-by-siam-wisdom,1
379,R-Haan,2019,13.731805,100.57972,Bangkok,Thailand,,Thai,$$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/r-haan,1
380,Canvas,2019,13.728886,100.580826,Bangkok,Thailand,,Innovative,$$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/canvas566292,1
381,Bo.lan,2019,13.726389000000001,100.57799,Bangkok,Thailand,,Thai,$$$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/bo-lan,1
382,Sra Bua by Kiin Kiin,2019,13.754137,100.53451,Bangkok,Thailand,,Thai Contemporary,$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/sra-bua-by-kiin-kiin,1
383,Elements,2019,13.742977999999999,100.54798000000001,Bangkok,Thailand,,French contemporary,$$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/elements,1
384,Paste,2019,13.744594000000001,100.540565,Bangkok,Thailand,,Thai,$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/paste,1
385,Ginza Sushi ichi,2019,13.744069,100.54092,Bangkok,Thailand,,Sushi,$$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/ginza-sushi-ichi,1
386,Sorn,2019,13.723242,100.56848000000001,Bangkok,Thailand,,Southern Thai,$$$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/sorn,1
387,Savelberg,2019,13.738216,100.54642,Bangkok,Thailand,,French contemporary,$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/savelberg,1
388,Saneh Jaan,2019,13.735739,100.54605,Bangkok,Thailand,,Thai,$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/saneh-jaan,1
389,Gaa,2019,13.737805999999999,100.54275,Bangkok,Thailand,,Innovative,$$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/gaa,1
390,Methavalai Sorndaeng,2019,13.756321,100.502045,Bangkok,Thailand,,Thai,$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/methavalai-sorndaeng,1
391,Jay Fai,2019,13.752614000000001,100.50466,Bangkok,Thailand,,Street Food,$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/jay-fai,1
392,Nahm,2019,13.724357000000001,100.53926,Bangkok,Thailand,,Thai,$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/nahm,1
393,J'AIME by Jean-Michel Lorain,2019,13.718885,100.54632600000001,Bangkok,Thailand,,French contemporary,$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/j-aime-by-jean-michel-lorain,1
394,Saawaan,2019,13.721809,100.53741,Bangkok,Thailand,,Thai Contemporary,$$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/saawaan,1
395,Le Du,2019,13.725005,100.52939,Bangkok,Thailand,,Thai,$$$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/le-du,1
396,Ruean Panya,2019,13.558403,100.28264,Bangkok,Thailand,,Thai,$$,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/ruean-panya,1
397,PRU,2019,8.034298,98.2764,Phuket,Thailand,,Innovative,$$$$$,https://guide.michelin.com/th/en/phuket-region/phuket/restaurant/pru,1
398,Blue Duck Tavern,2019,38.905373,-77.05128,"Washington, D.C.",Washington DC,20037,American,$$$,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/blue-duck-tavern,1
399,Tail Up Goat,2019,38.9235,-77.043274,"Washington, D.C.",Washington DC,20009,Contemporary,$$,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/tail-up-goat,1
400,Komi,2019,38.910107,-77.03836,"Washington, D.C.",Washington DC,20036,Mediterranean,$$$$,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/komi,1
401,Sushi Taro,2019,38.909991999999995,-77.03834,"Washington, D.C.",Washington DC,20036,Japanese,$$$$,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/sushi-taro,1
402,Plume,2019,38.906,-77.03671,"Washington, D.C.",Washington DC,20036,European,$$$$,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/plume,1
403,Siren by RW,2019,38.907776,-77.035446,"Washington, D.C.",Washington DC,20005,Seafood,$$$,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/siren-by-rw,1
404,Bresca,2019,38.91584,-77.0321,"Washington, D.C.",Washington DC,20000,Contemporary,$$,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/bresca,1
